ESM_IndexOutOfBounds,ESM_NullPointer,ESM_ClassCast,ESM_Arithmetic,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Number of Bugs
0,8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,20.0,10.0,15.0,28.0,11.0,16.0,0.2,0.0810811,6.0,5.0,1.0,4.0,0.0810811,6.0,2.0,3.0,0.0,0.0,2.0,68.0,84.0,13.0,5.0,0.0,1.0,5.0,0.0,4.0,0.0,54.0,40.0,2.0,26.0,1.0,68.0,84.0,13.0,5.0,0.0,1.0,5.0,0.0,4.0,0.0,54.0,40.0,2.0,26.0,1.0,1.0
0,88,6,0,0.0549242,1.0,3.0,1.0,0.053719,0.0634921,13.0,12.0,1.0,13.0,5.0,58.0,27.0,6.0,15.0,37.0,51.0,0.0833333,0.0821256,17.0,6.0,1.0,11.0,0.0821256,17.0,1.0,1.0,0.0,0.0,1.0,190.0,242.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,122.0,2.0,23.0,0.0,190.0,242.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,122.0,2.0,23.0,0.0,0.0
0,88,6,0,0.0599793,1.0,3.0,1.0,0.0577778,0.0701754,13.0,12.0,1.0,13.0,4.0,52.0,25.0,4.0,12.0,35.0,49.0,0.0833333,0.0899471,17.0,6.0,1.0,11.0,0.0899471,17.0,1.0,1.0,0.0,0.0,1.0,172.0,225.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,42.0,113.0,2.0,23.0,0.0,172.0,225.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,42.0,113.0,2.0,23.0,0.0,0.0
0,88,6,0,0.095511,2.0,7.0,2.0,0.1,0.112299,24.0,21.0,1.0,13.0,5.0,57.0,27.0,6.0,15.0,37.0,51.0,0.0833333,0.0829268,17.0,6.0,1.0,11.0,0.0829268,17.0,1.0,1.0,0.0,0.0,1.0,188.0,240.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,121.0,2.0,23.0,0.0,188.0,240.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,121.0,2.0,23.0,0.0,1.0
0,88,6,0,0.0550807,1.0,3.0,1.0,0.053719,0.0634921,13.0,12.0,1.0,13.0,5.0,58.0,27.0,6.0,15.0,37.0,51.0,0.0833333,0.0821256,17.0,6.0,1.0,11.0,0.0821256,17.0,1.0,1.0,0.0,0.0,1.0,190.0,242.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,122.0,2.0,23.0,0.0,190.0,242.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,122.0,2.0,23.0,0.0,1.0
0,88,6,0,0.0597322,1.0,3.0,1.0,0.0577778,0.0701754,13.0,12.0,1.0,13.0,4.0,53.0,25.0,4.0,12.0,35.0,49.0,0.0833333,0.0899471,17.0,6.0,1.0,11.0,0.0899471,17.0,1.0,1.0,0.0,0.0,1.0,172.0,225.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,42.0,113.0,2.0,23.0,0.0,172.0,225.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,42.0,113.0,2.0,23.0,0.0,0.0
0,88,6,0,0.0599793,1.0,3.0,1.0,0.0577778,0.0701754,13.0,12.0,1.0,13.0,4.0,52.0,25.0,4.0,12.0,35.0,49.0,0.0833333,0.0899471,17.0,6.0,1.0,11.0,0.0899471,17.0,1.0,1.0,0.0,0.0,1.0,172.0,225.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,42.0,113.0,2.0,23.0,0.0,172.0,225.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,42.0,113.0,2.0,23.0,0.0,2.0
0,88,6,0,0.0550807,1.0,3.0,1.0,0.053719,0.0634921,13.0,12.0,1.0,13.0,5.0,58.0,27.0,6.0,15.0,37.0,51.0,0.0833333,0.0821256,17.0,6.0,1.0,11.0,0.0821256,17.0,1.0,1.0,0.0,0.0,1.0,190.0,242.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,122.0,2.0,23.0,0.0,190.0,242.0,17.0,10.0,10.0,7.0,14.0,0.0,11.0,0.0,43.0,122.0,2.0,23.0,0.0,0.0
10,101,10,0,0.0373711,1.0,3.0,1.0,0.0328283,0.0415225,13.0,12.0,2.0,9.0,6.0,95.0,24.0,18.0,18.0,47.0,68.0,0.166667,0.0996885,32.0,9.0,2.0,10.0,0.0996885,32.0,1.0,2.0,1.0,1.0,2.0,289.0,396.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,50.0,204.0,2.0,23.0,1.0,289.0,396.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,50.0,204.0,2.0,23.0,1.0,0.0
10,101,10,0,0.0660066,2.0,7.0,2.0,0.0620155,0.0742049,24.0,21.0,2.0,9.0,6.0,93.0,22.0,18.0,17.0,47.0,68.0,0.166667,0.0958466,30.0,9.0,2.0,10.0,0.0958466,30.0,1.0,2.0,1.0,1.0,2.0,283.0,387.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,200.0,2.0,23.0,1.0,283.0,387.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,200.0,2.0,23.0,1.0,1.0
10,101,10,0,0.0374435,1.0,3.0,1.0,0.0328283,0.0415225,13.0,12.0,2.0,9.0,6.0,95.0,24.0,18.0,18.0,47.0,68.0,0.166667,0.0996885,32.0,9.0,2.0,10.0,0.0996885,32.0,1.0,2.0,1.0,1.0,2.0,289.0,396.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,50.0,204.0,2.0,23.0,1.0,289.0,396.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,50.0,204.0,2.0,23.0,1.0,1.0
10,101,10,0,0.0652316,2.0,7.0,2.0,0.0612245,0.0736842,24.0,21.0,2.0,9.0,6.0,93.0,22.0,18.0,17.0,47.0,68.0,0.166667,0.100946,32.0,9.0,2.0,10.0,0.100946,32.0,1.0,2.0,1.0,1.0,2.0,285.0,392.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,202.0,2.0,23.0,1.0,285.0,392.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,202.0,2.0,23.0,1.0,0.0
0,0,0,0,0.0652316,2.0,7.0,2.0,0.0612245,0.0736842,24.0,21.0,2.0,9.0,6.0,93.0,22.0,18.0,17.0,47.0,68.0,0.166667,0.100946,32.0,9.0,2.0,10.0,0.100946,32.0,1.0,2.0,1.0,1.0,2.0,285.0,392.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,202.0,2.0,23.0,1.0,285.0,392.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,202.0,2.0,23.0,1.0,0.0
0,38,6,0,0.0652316,2.0,7.0,2.0,0.0612245,0.0736842,24.0,21.0,2.0,9.0,6.0,93.0,22.0,18.0,17.0,47.0,68.0,0.166667,0.100946,32.0,9.0,2.0,10.0,0.100946,32.0,1.0,2.0,1.0,1.0,2.0,285.0,392.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,202.0,2.0,23.0,1.0,285.0,392.0,13.0,4.0,6.0,1.0,21.0,0.0,11.0,1.0,49.0,202.0,2.0,23.0,1.0,0.0
2,138,34,0,0.165049,2.0,20.0,4.0,0.133178,0.149254,57.0,50.0,1.0,12.0,4.0,150.0,37.0,44.0,44.0,44.0,63.0,0.0714286,0.0720222,26.0,5.0,1.0,13.0,0.0720222,26.0,0.0,0.0,0.0,0.0,0.0,335.0,428.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,212.0,0.0,13.0,2.0,335.0,428.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,212.0,0.0,13.0,2.0,1.0
2,138,34,0,0.0432787,1.0,6.0,2.0,0.0586667,0.0680272,22.0,20.0,1.0,12.0,4.0,122.0,28.0,38.0,38.0,29.0,48.0,0.0714286,0.0666667,21.0,5.0,1.0,13.0,0.0666667,21.0,0.0,0.0,0.0,0.0,0.0,294.0,375.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,173.0,0.0,13.0,2.0,294.0,375.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,173.0,0.0,13.0,2.0,1.0
2,138,34,0,0.0440294,1.0,6.0,2.0,0.0586667,0.0694444,22.0,20.0,1.0,12.0,4.0,120.0,28.0,38.0,38.0,29.0,48.0,0.0714286,0.0857143,27.0,5.0,1.0,13.0,0.0857143,27.0,0.0,0.0,0.0,0.0,0.0,288.0,375.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,169.0,0.0,13.0,2.0,288.0,375.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,169.0,0.0,13.0,2.0,0.0
2,138,34,0,0.163743,2.0,20.0,4.0,0.132867,0.148368,57.0,50.0,1.0,12.0,4.0,152.0,38.0,40.0,42.0,45.0,65.0,0.0666667,0.0690608,25.0,5.0,1.0,14.0,0.0690608,25.0,0.0,0.0,0.0,0.0,0.0,337.0,429.0,5.0,11.0,5.0,11.0,20.0,0.0,14.0,2.0,20.0,213.0,0.0,14.0,2.0,337.0,429.0,5.0,11.0,5.0,11.0,20.0,0.0,14.0,2.0,20.0,213.0,0.0,14.0,2.0,0.0
2,138,34,0,0.164605,2.0,20.0,4.0,0.132251,0.149254,57.0,50.0,1.0,12.0,4.0,151.0,38.0,45.0,46.0,44.0,63.0,0.0714286,0.0745856,27.0,5.0,1.0,13.0,0.0745856,27.0,0.0,0.0,0.0,0.0,0.0,335.0,431.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,212.0,0.0,13.0,2.0,335.0,431.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,212.0,0.0,13.0,2.0,0.0
2,138,34,0,0.162705,2.0,20.0,4.0,0.132867,0.148368,57.0,50.0,1.0,12.0,4.0,154.0,38.0,40.0,42.0,47.0,67.0,0.0666667,0.0690608,25.0,5.0,1.0,14.0,0.0690608,25.0,0.0,0.0,0.0,0.0,0.0,337.0,429.0,5.0,11.0,5.0,11.0,20.0,0.0,14.0,2.0,20.0,213.0,0.0,14.0,2.0,337.0,429.0,5.0,11.0,5.0,11.0,20.0,0.0,14.0,2.0,20.0,213.0,0.0,14.0,2.0,0.0
2,138,34,0,0.166214,2.0,20.0,4.0,0.135714,0.152439,57.0,50.0,1.0,12.0,4.0,149.0,38.0,40.0,42.0,44.0,63.0,0.0714286,0.0708215,25.0,5.0,1.0,13.0,0.0708215,25.0,0.0,0.0,0.0,0.0,0.0,328.0,420.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,208.0,0.0,13.0,2.0,328.0,420.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,208.0,0.0,13.0,2.0,1.0
2,138,34,0,0.163743,2.0,20.0,4.0,0.132867,0.148368,57.0,50.0,1.0,12.0,4.0,152.0,38.0,40.0,42.0,45.0,65.0,0.0666667,0.0690608,25.0,5.0,1.0,14.0,0.0690608,25.0,0.0,0.0,0.0,0.0,0.0,337.0,429.0,5.0,11.0,5.0,11.0,20.0,0.0,14.0,2.0,20.0,213.0,0.0,14.0,2.0,337.0,429.0,5.0,11.0,5.0,11.0,20.0,0.0,14.0,2.0,20.0,213.0,0.0,14.0,2.0,1.0
2,138,34,0,0.164605,2.0,20.0,4.0,0.132251,0.149254,57.0,50.0,1.0,12.0,4.0,151.0,38.0,40.0,42.0,44.0,63.0,0.0714286,0.0745856,27.0,5.0,1.0,13.0,0.0745856,27.0,0.0,0.0,0.0,0.0,0.0,335.0,431.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,212.0,0.0,13.0,2.0,335.0,431.0,5.0,10.0,5.0,10.0,19.0,0.0,13.0,2.0,19.0,212.0,0.0,13.0,2.0,0.0
2,53,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,42.0,21.0,27.0,37.0,24.0,35.0,0.333333,0.191176,26.0,23.0,4.0,8.0,0.202381,34.0,2.0,2.0,0.0,0.0,1.0,110.0,159.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,65.0,0.0,15.0,2.0,134.0,192.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,73.0,0.0,19.0,2.0,1.0
2,53,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,30.0,20.0,27.0,36.0,19.0,29.0,0.272727,0.212121,21.0,18.0,3.0,8.0,0.221374,29.0,2.0,2.0,0.0,0.0,1.0,78.0,121.0,6.0,7.0,5.0,5.0,10.0,0.0,10.0,2.0,17.0,41.0,0.0,14.0,2.0,102.0,154.0,6.0,9.0,5.0,7.0,15.0,0.0,14.0,2.0,22.0,49.0,0.0,18.0,2.0,2.0
2,53,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,42.0,21.0,27.0,37.0,24.0,35.0,0.333333,0.191176,26.0,23.0,4.0,8.0,0.202381,34.0,2.0,2.0,0.0,0.0,1.0,110.0,159.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,65.0,0.0,15.0,2.0,134.0,192.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,73.0,0.0,19.0,2.0,2.0
2,53,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,52.0,21.0,27.0,37.0,25.0,37.0,0.333333,0.180645,28.0,24.0,4.0,8.0,0.192513,36.0,2.0,2.0,0.0,0.0,1.0,127.0,180.0,7.0,8.0,6.0,6.0,12.0,0.0,11.0,2.0,19.0,75.0,0.0,15.0,2.0,151.0,213.0,7.0,10.0,6.0,8.0,17.0,0.0,15.0,2.0,24.0,83.0,0.0,19.0,2.0,0.0
2,53,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
0,64,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
5,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
0,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,45.0,21.0,27.0,37.0,25.0,36.0,0.333333,0.185714,26.0,23.0,4.0,8.0,0.197674,34.0,2.0,2.0,0.0,0.0,1.0,114.0,164.0,6.0,8.0,5.0,6.0,11.0,0.0,11.0,2.0,18.0,68.0,0.0,15.0,2.0,138.0,197.0,6.0,10.0,5.0,8.0,16.0,0.0,15.0,2.0,23.0,76.0,0.0,19.0,2.0,1.0
0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,0.333333,0.2,5.0,5.0,1.0,2.0,0.2,5.0,2.0,2.0,0.0,0.0,1.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,1.0
0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.333333,0.2,5.0,5.0,1.0,2.0,0.2,5.0,2.0,2.0,0.0,0.0,1.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,0.0
0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.333333,0.2,5.0,5.0,1.0,2.0,0.2,5.0,2.0,2.0,0.0,0.0,1.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,0.0
0,7,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,0.333333,0.2,5.0,5.0,1.0,2.0,0.2,5.0,2.0,2.0,0.0,0.0,1.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,20.0,25.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,8.0,1.0,12.0,0.0,0.0
0,6,4,0,0.926175,1.0,8.0,1.0,0.8,0.823529,36.0,28.0,1.0,2.0,2.0,9.0,4.0,1.0,1.0,2.0,4.0,0.333333,0.190476,8.0,5.0,1.0,2.0,0.190476,8.0,2.0,2.0,0.0,0.0,1.0,34.0,45.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,18.0,1.0,12.0,0.0,34.0,45.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,18.0,1.0,12.0,0.0,1.0
0,6,4,0,0.923611,2.0,11.0,2.0,0.790698,0.8125,34.0,26.0,1.0,2.0,2.0,10.0,5.0,2.0,9.0,2.0,4.0,0.333333,0.2,8.0,5.0,1.0,2.0,0.2,8.0,2.0,2.0,0.0,0.0,1.0,32.0,43.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,16.0,1.0,12.0,0.0,32.0,43.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,16.0,1.0,12.0,0.0,0.0
2,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,17.0,9.0,4.0,1.0,13.0,16.0,0.25,0.0892857,5.0,5.0,1.0,3.0,0.0892857,5.0,2.0,2.0,0.0,0.0,1.0,51.0,59.0,4.0,5.0,1.0,0.0,3.0,1.0,3.0,0.0,14.0,27.0,1.0,13.0,0.0,51.0,59.0,4.0,5.0,1.0,0.0,3.0,1.0,3.0,0.0,14.0,27.0,1.0,13.0,0.0,1.0
2,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,19.0,9.0,4.0,1.0,13.0,16.0,0.25,0.0862069,5.0,5.0,1.0,3.0,0.0862069,5.0,2.0,2.0,0.0,0.0,1.0,53.0,61.0,4.0,5.0,1.0,0.0,3.0,1.0,3.0,0.0,14.0,29.0,1.0,13.0,0.0,53.0,61.0,4.0,5.0,1.0,0.0,3.0,1.0,3.0,0.0,14.0,29.0,1.0,13.0,0.0,0.0
2,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,0.333333,0.294118,5.0,5.0,1.0,2.0,0.294118,5.0,2.0,2.0,0.0,0.0,1.0,12.0,16.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,4.0,1.0,12.0,0.0,12.0,16.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,4.0,1.0,12.0,0.0,0.0
0,4,2,0,0.923611,2.0,11.0,2.0,0.790698,0.8125,34.0,26.0,1.0,2.0,2.0,10.0,5.0,2.0,9.0,2.0,4.0,0.333333,0.2,8.0,5.0,1.0,2.0,0.2,8.0,2.0,2.0,0.0,0.0,1.0,32.0,43.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,16.0,1.0,12.0,0.0,32.0,43.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,16.0,1.0,12.0,0.0,0.0
4,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.0,4.0,1.0,1.0,3.0,5.0,0.333333,0.205882,7.0,5.0,1.0,2.0,0.205882,7.0,2.0,2.0,0.0,0.0,1.0,27.0,35.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,13.0,1.0,12.0,0.0,27.0,35.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,0.0,13.0,13.0,1.0,12.0,0.0,1.0
4,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,15.0,5.0,1.0,1.0,5.0,8.0,0.333333,0.101695,6.0,4.0,1.0,2.0,0.101695,6.0,2.0,2.0,0.0,0.0,1.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,0.0
2,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,15.0,5.0,1.0,1.0,5.0,8.0,0.333333,0.101695,6.0,4.0,1.0,2.0,0.101695,6.0,2.0,2.0,0.0,0.0,1.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,0.0
1,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,15.0,5.0,1.0,1.0,5.0,8.0,0.333333,0.101695,6.0,4.0,1.0,2.0,0.101695,6.0,2.0,2.0,0.0,0.0,1.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,0.0
0,10,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,15.0,5.0,1.0,1.0,5.0,8.0,0.333333,0.101695,6.0,4.0,1.0,2.0,0.101695,6.0,2.0,2.0,0.0,0.0,1.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,0.0
0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,15.0,5.0,1.0,1.0,5.0,8.0,0.333333,0.101695,6.0,4.0,1.0,2.0,0.101695,6.0,2.0,2.0,0.0,0.0,1.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,0.0
2,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,15.0,5.0,1.0,1.0,5.0,8.0,0.333333,0.101695,6.0,4.0,1.0,2.0,0.101695,6.0,2.0,2.0,0.0,0.0,1.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,53.0,62.0,4.0,5.0,1.0,0.0,3.0,1.0,2.0,0.0,14.0,31.0,1.0,12.0,0.0,0.0
0,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,19.0,3.0,46.0,47.0,3.0,14.0,0.0909091,0.0740741,6.0,4.0,1.0,10.0,0.0740741,6.0,1.0,1.0,46.0,46.0,1.0,75.0,92.0,3.0,5.0,3.0,5.0,11.0,0.0,10.0,0.0,12.0,38.0,0.0,11.0,0.0,75.0,92.0,3.0,5.0,3.0,5.0,11.0,0.0,10.0,0.0,12.0,38.0,0.0,11.0,0.0,1.0
0,21,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,20.0,3.0,46.0,47.0,3.0,14.0,0.0909091,0.0714286,6.0,4.0,1.0,10.0,0.0714286,6.0,1.0,1.0,46.0,46.0,1.0,78.0,95.0,3.0,5.0,3.0,5.0,11.0,0.0,10.0,0.0,12.0,40.0,0.0,11.0,0.0,78.0,95.0,3.0,5.0,3.0,5.0,11.0,0.0,10.0,0.0,12.0,40.0,0.0,11.0,0.0,0.0
