ESM_IndexOutOfBounds,ESM_NullPointer,ESM_ClassCast,ESM_Arithmetic,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,Number of Bugs
0,82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,29.0,3.0,1.0,1.0,14.0,23.0,0.4,0.369668,78.0,57.0,4.0,6.0,0.369668,78.0,0.0,0.0,0.0,0.0,0.0,133.0,189.0,4.0,6.0,4.0,6.0,9.0,0.0,9.0,0.0,9.0,86.0,0.0,9.0,0.0,133.0,189.0,4.0,6.0,4.0,6.0,9.0,0.0,9.0,0.0,9.0,86.0,0.0,9.0,0.0,0.0
6,82,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,29.0,3.0,1.0,1.0,14.0,23.0,0.4,0.369668,78.0,57.0,4.0,6.0,0.369668,78.0,0.0,0.0,0.0,0.0,0.0,133.0,189.0,4.0,6.0,4.0,6.0,9.0,0.0,9.0,0.0,9.0,86.0,0.0,9.0,0.0,133.0,189.0,4.0,6.0,4.0,6.0,9.0,0.0,9.0,0.0,9.0,86.0,0.0,9.0,0.0,0.0
0,204,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,54.0,16.0,3.0,5.0,29.0,38.0,0.5,0.230539,77.0,41.0,5.0,5.0,0.221902,77.0,0.0,0.0,0.0,0.0,0.0,257.0,364.0,2.0,0.0,2.0,0.0,9.0,2.0,9.0,1.0,9.0,189.0,2.0,9.0,1.0,270.0,377.0,2.0,0.0,2.0,0.0,13.0,2.0,13.0,1.0,13.0,196.0,2.0,13.0,1.0,1.0
0,204,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,24.0,32.0,0.555556,0.238411,72.0,41.0,5.0,4.0,0.228571,72.0,0.0,0.0,0.0,0.0,0.0,230.0,329.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,167.0,2.0,8.0,1.0,243.0,342.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,174.0,2.0,12.0,1.0,1.0
0,204,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,58.0,16.0,3.0,5.0,30.0,39.0,0.5,0.22792,80.0,41.0,5.0,5.0,0.21978,80.0,0.0,0.0,0.0,0.0,0.0,271.0,384.0,2.0,0.0,2.0,0.0,9.0,2.0,9.0,1.0,9.0,199.0,2.0,9.0,1.0,284.0,397.0,2.0,0.0,2.0,0.0,13.0,2.0,13.0,1.0,13.0,206.0,2.0,13.0,1.0,0.0
0,204,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
6,92,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
0,14,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
0,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,48.0,14.0,3.0,5.0,25.0,33.0,0.555556,0.236842,72.0,41.0,5.0,4.0,0.227129,72.0,0.0,0.0,0.0,0.0,0.0,232.0,331.0,2.0,0.0,2.0,0.0,8.0,2.0,8.0,1.0,8.0,169.0,2.0,8.0,1.0,245.0,344.0,2.0,0.0,2.0,0.0,12.0,2.0,12.0,1.0,12.0,176.0,2.0,12.0,1.0,0.0
0,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,12.0,4.0,1.0,1.0,2.0,5.0,0.75,0.16,16.0,11.0,3.0,1.0,0.16,16.0,0.0,0.0,0.0,0.0,0.0,84.0,103.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,42.0,0.0,3.0,0.0,84.0,103.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,42.0,0.0,3.0,0.0,1.0
0,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,7,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,12,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
1,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,27,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
0,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,13.0,4.0,1.0,1.0,2.0,5.0,0.75,0.149533,16.0,11.0,3.0,1.0,0.149533,16.0,0.0,0.0,0.0,0.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,91.0,111.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,46.0,0.0,3.0,0.0,0.0
3,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,10.0,3.0,2.0,13.0,16.0,0.0,0.0657895,5.0,5.0,0.0,2.0,0.0657895,5.0,1.0,1.0,2.0,2.0,1.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,1.0
3,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,10.0,3.0,2.0,13.0,16.0,0.0,0.0657895,5.0,5.0,0.0,2.0,0.0657895,5.0,1.0,1.0,2.0,2.0,1.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,0.0
0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,10.0,3.0,2.0,13.0,16.0,0.0,0.0657895,5.0,5.0,0.0,2.0,0.0657895,5.0,1.0,1.0,2.0,2.0,1.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,0.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,12.0,10.0,3.0,2.0,13.0,16.0,0.0,0.0657895,5.0,5.0,0.0,2.0,0.0657895,5.0,1.0,1.0,2.0,2.0,1.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,71.0,90.0,14.0,0.0,12.0,0.0,3.0,12.0,1.0,0.0,6.0,38.0,14.0,4.0,0.0,0.0
0,14,0,0,0.861111,1.0,5.0,1.0,0.7,0.740741,21.0,20.0,0.0,3.0,3.0,5.0,9.0,2.0,2.0,5.0,6.0,0.0,0.0689655,2.0,0.0,0.0,2.0,0.0689655,2.0,2.0,2.0,1.0,1.0,1.0,27.0,30.0,12.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,5.0,14.0,12.0,5.0,0.0,27.0,30.0,12.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,5.0,14.0,12.0,5.0,0.0,1.0
0,14,0,0,0.819277,1.0,5.0,1.0,0.55,0.724138,22.0,21.0,0.0,3.0,3.0,5.0,9.0,2.0,2.0,5.0,6.0,0.0,0.25641,10.0,8.0,0.0,2.0,0.25641,10.0,2.0,2.0,1.0,1.0,1.0,29.0,40.0,13.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,15.0,13.0,5.0,0.0,29.0,40.0,13.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,15.0,13.0,5.0,0.0,0.0
0,15,0,0,0.861111,1.0,5.0,1.0,0.7,0.740741,21.0,20.0,0.0,3.0,3.0,5.0,9.0,2.0,2.0,5.0,6.0,0.5,0.15625,5.0,3.0,1.0,1.0,0.15625,5.0,2.0,2.0,1.0,1.0,1.0,27.0,30.0,12.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,5.0,14.0,12.0,5.0,0.0,27.0,30.0,12.0,0.0,5.0,0.0,1.0,5.0,1.0,0.0,5.0,14.0,12.0,5.0,0.0,1.0
0,15,0,0,0.819277,1.0,5.0,1.0,0.55,0.724138,22.0,21.0,0.0,3.0,3.0,5.0,9.0,2.0,2.0,5.0,6.0,0.5,0.309524,13.0,11.0,1.0,1.0,0.309524,13.0,2.0,2.0,1.0,1.0,1.0,29.0,40.0,13.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,15.0,13.0,5.0,0.0,29.0,40.0,13.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,15.0,13.0,5.0,0.0,0.0
0,0,0,0,0.819277,1.0,5.0,1.0,0.55,0.724138,22.0,21.0,0.0,3.0,3.0,5.0,9.0,2.0,2.0,5.0,6.0,0.5,0.309524,13.0,11.0,1.0,1.0,0.309524,13.0,2.0,2.0,1.0,1.0,1.0,29.0,40.0,13.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,15.0,13.0,5.0,0.0,29.0,40.0,13.0,0.0,6.0,0.0,1.0,6.0,1.0,0.0,5.0,15.0,13.0,5.0,0.0,0.0
4,87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,43.0,37.0,16.0,11.0,34.0,42.0,0.5,0.0886699,18.0,8.0,4.0,4.0,0.150307,49.0,1.0,1.0,1.0,1.0,1.0,185.0,219.0,21.0,3.0,19.0,3.0,8.0,19.0,7.0,0.0,11.0,112.0,21.0,10.0,0.0,277.0,365.0,22.0,3.0,20.0,3.0,23.0,19.0,10.0,0.0,26.0,152.0,21.0,13.0,0.0,1.0
4,87,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,43.0,37.0,16.0,11.0,34.0,42.0,0.5,0.0886699,18.0,8.0,4.0,4.0,0.0886699,18.0,1.0,1.0,1.0,1.0,1.0,185.0,218.0,21.0,3.0,19.0,3.0,8.0,19.0,7.0,0.0,11.0,112.0,21.0,10.0,0.0,185.0,218.0,21.0,3.0,19.0,3.0,8.0,19.0,7.0,0.0,11.0,112.0,21.0,10.0,0.0,0.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,43.0,37.0,16.0,11.0,34.0,42.0,0.5,0.0886699,18.0,8.0,4.0,4.0,0.0886699,18.0,1.0,1.0,1.0,1.0,1.0,185.0,218.0,21.0,3.0,19.0,3.0,8.0,19.0,7.0,0.0,11.0,112.0,21.0,10.0,0.0,185.0,218.0,21.0,3.0,19.0,3.0,8.0,19.0,7.0,0.0,11.0,112.0,21.0,10.0,0.0,0.0
0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,2.0,2.0,8.0,9.0,0.0,0.142857,2.0,1.0,0.0,2.0,0.142857,2.0,1.0,1.0,0.0,0.0,1.0,12.0,14.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,3.0,4.0,0.0,12.0,14.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,6.0,3.0,4.0,0.0,1.0
0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
3,12,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
1,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
2,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,1.0,1.0,8.0,10.0,0.0,0.0869565,2.0,1.0,0.0,3.0,0.0869565,2.0,1.0,1.0,0.0,0.0,1.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,21.0,25.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,5.0,14.0,3.0,5.0,0.0,0.0
